Latitude,Longitude,Elevation (m),Timestamp,Heart Rate,Power
63.4143970,10.4162730,78.6,2023-09-05T10:07:20Z,70,0
63.4144080,10.4162780,78.6,2023-09-05T10:07:21Z,70,0
63.4144300,10.4162550,78.6,2023-09-05T10:07:22Z,70,32
63.4144430,10.4162370,78.6,2023-09-05T10:07:23Z,69,40
63.4144670,10.4162320,78.6,2023-09-05T10:07:24Z,70,60
63.4144850,10.4162280,78.6,2023-09-05T10:07:25Z,69,76
63.4145100,10.4162100,78.6,2023-09-05T10:07:26Z,69,140
63.4145320,10.4161820,78.6,2023-09-05T10:07:27Z,69,200
63.4145550,10.4161370,78.6,2023-09-05T10:07:28Z,69,260
63.4145920,10.4161180,78.6,2023-09-05T10:07:29Z,69,302
63.4146320,10.4161180,78.6,2023-09-05T10:07:30Z,69,342
63.4146720,10.4161000,78.6,2023-09-05T10:07:31Z,69,336
63.4147080,10.4160750,78.6,2023-09-05T10:07:32Z,69,336
63.4147450,10.4160520,78.6,2023-09-05T10:07:33Z,69,330
63.4148030,10.4160020,78.6,2023-09-05T10:07:34Z,72,338
63.4148500,10.4159530,78.6,2023-09-05T10:07:35Z,75,344
63.4148880,10.4159050,78.6,2023-09-05T10:07:36Z,76,348
63.4149220,10.4158470,78.6,2023-09-05T10:07:37Z,76,350
63.4149370,10.4157750,78.6,2023-09-05T10:07:38Z,77,350
63.4149550,10.4157170,79.7,2023-09-05T10:07:39Z,78,340
63.4149680,10.4156680,79.7,2023-09-05T10:07:40Z,82,322
63.4149850,10.4156350,79.7,2023-09-05T10:07:41Z,84,296
63.4150080,10.4156080,79.7,2023-09-05T10:07:42Z,84,272
63.4150300,10.4155800,79.7,2023-09-05T10:07:43Z,85,246
63.4150500,10.4155370,79.7,2023-09-05T10:07:44Z,86,236
63.4150670,10.4154780,80.6,2023-09-05T10:07:45Z,89,242
63.4151000,10.4153970,80.6,2023-09-05T10:07:46Z,91,254
63.4151330,10.4153320,80.6,2023-09-05T10:07:47Z,91,270
63.4151680,10.4152700,80.6,2023-09-05T10:07:48Z,93,284
63.4152030,10.4152150,80.6,2023-09-05T10:07:49Z,96,294
63.4152370,10.4151680,80.6,2023-09-05T10:07:50Z,100,304
63.4152630,10.4151150,81.7,2023-09-05T10:07:51Z,101,316
63.4152930,10.4150620,81.7,2023-09-05T10:07:52Z,101,330
63.4153200,10.4150250,81.7,2023-09-05T10:07:53Z,104,340
63.4153470,10.4149920,81.7,2023-09-05T10:07:54Z,108,354
63.4153770,10.4149620,82.8,2023-09-05T10:07:55Z,114,360
63.4154130,10.4149530,82.8,2023-09-05T10:07:56Z,116,364
63.4154500,10.4149630,82.8,2023-09-05T10:07:57Z,116,376
63.4154820,10.4149830,82.8,2023-09-05T10:07:58Z,116,386
63.4155150,10.4150180,83.7,2023-09-05T10:07:59Z,116,400
63.4155550,10.4150750,83.7,2023-09-05T10:08:00Z,116,408
63.4155850,10.4151220,83.7,2023-09-05T10:08:01Z,116,404
63.4156130,10.4151700,83.7,2023-09-05T10:08:02Z,116,404
63.4156330,10.4152130,83.7,2023-09-05T10:08:03Z,116,406
63.4156580,10.4152650,83.7,2023-09-05T10:08:04Z,115,412
63.4156770,10.4153070,84.7,2023-09-05T10:08:05Z,116,412
63.4156920,10.4153470,84.7,2023-09-05T10:08:06Z,117,382
63.4157100,10.4153820,84.7,2023-09-05T10:08:07Z,117,350
63.4157300,10.4154200,84.7,2023-09-05T10:08:08Z,118,340
63.4157550,10.4154530,85.7,2023-09-05T10:08:09Z,119,336
63.4157850,10.4154820,85.7,2023-09-05T10:08:10Z,120,328
63.4158120,10.4155080,85.7,2023-09-05T10:08:11Z,122,348
63.4158320,10.4155280,85.7,2023-09-05T10:08:12Z,122,352
63.4158570,10.4155370,85.7,2023-09-05T10:08:13Z,124,354
63.4158900,10.4155550,85.7,2023-09-05T10:08:14Z,125,356
63.4159130,10.4155700,86.7,2023-09-05T10:08:15Z,127,358
63.4159370,10.4155850,86.7,2023-09-05T10:08:16Z,128,362
63.4159530,10.4156020,86.7,2023-09-05T10:08:17Z,128,366
63.4159700,10.4156180,86.7,2023-09-05T10:08:18Z,130,368
63.4159900,10.4156320,87.6,2023-09-05T10:08:19Z,131,374
63.4160200,10.4156430,87.6,2023-09-05T10:08:20Z,133,376
63.4160450,10.4156550,87.6,2023-09-05T10:08:21Z,134,376
63.4160650,10.4156700,87.6,2023-09-05T10:08:22Z,134,378
63.4160780,10.4156870,88.7,2023-09-05T10:08:23Z,134,380
63.4161020,10.4157120,88.7,2023-09-05T10:08:24Z,135,386
63.4161220,10.4157350,89.6,2023-09-05T10:08:25Z,137,390
63.4161400,10.4157570,89.6,2023-09-05T10:08:26Z,138,390
63.4161570,10.4157730,89.6,2023-09-05T10:08:27Z,138,392
63.4161750,10.4157830,89.6,2023-09-05T10:08:28Z,138,392
63.4161970,10.4157870,90.7,2023-09-05T10:08:29Z,139,386
63.4162170,10.4157850,90.7,2023-09-05T10:08:30Z,140,382
63.4162350,10.4157800,90.7,2023-09-05T10:08:31Z,141,376
63.4162550,10.4157670,90.7,2023-09-05T10:08:32Z,141,374
63.4162720,10.4157530,91.7,2023-09-05T10:08:33Z,141,372
63.4162850,10.4157430,91.7,2023-09-05T10:08:34Z,142,368
63.4163020,10.4157370,91.7,2023-09-05T10:08:35Z,142,350
63.4163180,10.4157330,91.7,2023-09-05T10:08:36Z,142,338
63.4163400,10.4157320,92.7,2023-09-05T10:08:37Z,142,332
63.4163780,10.4157320,92.7,2023-09-05T10:08:38Z,143,350
63.4164120,10.4157280,92.7,2023-09-05T10:08:39Z,143,368
63.4164380,10.4157170,92.7,2023-09-05T10:08:40Z,143,384
63.4164570,10.4156880,93.7,2023-09-05T10:08:41Z,143,400
63.4164750,10.4156580,93.7,2023-09-05T10:08:42Z,143,410
63.4165020,10.4156270,93.7,2023-09-05T10:08:43Z,144,410
63.4165330,10.4156020,93.7,2023-09-05T10:08:44Z,144,414
63.4165600,10.4155800,94.6,2023-09-05T10:08:45Z,144,416
63.4165900,10.4155700,94.6,2023-09-05T10:08:46Z,145,422
63.4166200,10.4155520,94.6,2023-09-05T10:08:47Z,145,426
63.4166430,10.4155320,94.6,2023-09-05T10:08:48Z,145,428
63.4166700,10.4155120,95.7,2023-09-05T10:08:49Z,145,442
63.4166980,10.4154920,95.7,2023-09-05T10:08:50Z,145,454
63.4167230,10.4154680,95.7,2023-09-05T10:08:51Z,144,454
63.4167450,10.4154480,95.7,2023-09-05T10:08:52Z,144,450
63.4167650,10.4154270,96.6,2023-09-05T10:08:53Z,144,444
63.4167850,10.4154020,96.6,2023-09-05T10:08:54Z,144,434
63.4168100,10.4153820,96.6,2023-09-05T10:08:55Z,143,426
63.4168430,10.4153580,96.6,2023-09-05T10:08:56Z,144,420
63.4168720,10.4153450,97.7,2023-09-05T10:08:57Z,144,416
63.4168950,10.4153420,97.7,2023-09-05T10:08:58Z,144,420
63.4169230,10.4153370,98.6,2023-09-05T10:08:59Z,144,424
63.4169480,10.4153330,98.6,2023-09-05T10:09:00Z,145,426
63.4169630,10.4153180,98.6,2023-09-05T10:09:01Z,145,424
63.4169780,10.4153000,98.6,2023-09-05T10:09:02Z,146,424
63.4170020,10.4152780,99.7,2023-09-05T10:09:03Z,146,424
63.4170280,10.4152580,99.7,2023-09-05T10:09:04Z,146,424
63.4170580,10.4152350,99.7,2023-09-05T10:09:05Z,148,420
63.4170870,10.4152180,99.7,2023-09-05T10:09:06Z,149,422
63.4171130,10.4152080,100.7,2023-09-05T10:09:07Z,150,420
63.4171500,10.4152080,100.7,2023-09-05T10:09:08Z,150,418
63.4171770,10.4152150,100.7,2023-09-05T10:09:09Z,150,418
63.4172020,10.4152270,100.7,2023-09-05T10:09:10Z,151,414
63.4172320,10.4152470,100.7,2023-09-05T10:09:11Z,151,408
63.4172530,10.4152630,100.7,2023-09-05T10:09:12Z,152,404
63.4172850,10.4152770,100.7,2023-09-05T10:09:13Z,152,400
63.4173130,10.4152680,100.7,2023-09-05T10:09:14Z,153,394
63.4173350,10.4152520,100.7,2023-09-05T10:09:15Z,153,388
63.4173670,10.4152250,100.7,2023-09-05T10:09:16Z,154,384
63.4173900,10.4151900,100.7,2023-09-05T10:09:17Z,154,378
63.4174150,10.4151300,100.7,2023-09-05T10:09:18Z,154,370
63.4174370,10.4150600,100.7,2023-09-05T10:09:19Z,154,366
63.4174500,10.4150150,100.7,2023-09-05T10:09:20Z,155,362
63.4174780,10.4149450,100.7,2023-09-05T10:09:21Z,155,360
63.4174980,10.4148970,100.7,2023-09-05T10:09:22Z,155,360
63.4175220,10.4148350,100.7,2023-09-05T10:09:23Z,155,358
63.4175430,10.4147830,100.7,2023-09-05T10:09:24Z,154,358
63.4175650,10.4147430,100.7,2023-09-05T10:09:25Z,153,362
63.4175880,10.4147100,100.7,2023-09-05T10:09:26Z,153,356
63.4176100,10.4146770,100.7,2023-09-05T10:09:27Z,153,346
63.4176330,10.4146380,100.7,2023-09-05T10:09:28Z,153,334
63.4176580,10.4145980,100.7,2023-09-05T10:09:29Z,153,328
63.4176870,10.4145450,100.7,2023-09-05T10:09:30Z,152,322
63.4177050,10.4145100,100.7,2023-09-05T10:09:31Z,152,318
63.4177320,10.4144770,100.7,2023-09-05T10:09:32Z,151,314
63.4177570,10.4144400,100.7,2023-09-05T10:09:33Z,151,314
63.4177830,10.4143980,100.7,2023-09-05T10:09:34Z,151,314
63.4178080,10.4143530,100.7,2023-09-05T10:09:35Z,150,310
63.4178400,10.4143000,100.7,2023-09-05T10:09:36Z,150,306
63.4178620,10.4142720,100.7,2023-09-05T10:09:37Z,149,304
63.4178880,10.4142350,100.7,2023-09-05T10:09:38Z,149,302
63.4179230,10.4142000,100.7,2023-09-05T10:09:39Z,150,304
63.4179600,10.4141780,100.7,2023-09-05T10:09:40Z,151,306
63.4179930,10.4141620,100.7,2023-09-05T10:09:41Z,151,308
63.4180250,10.4141400,99.7,2023-09-05T10:09:42Z,152,316
63.4180550,10.4141100,99.7,2023-09-05T10:09:43Z,152,322
63.4180800,10.4140730,99.7,2023-09-05T10:09:44Z,152,322
63.4181020,10.4140300,99.7,2023-09-05T10:09:45Z,152,324
63.4181270,10.4139880,99.7,2023-09-05T10:09:46Z,151,324
63.4181530,10.4139420,99.7,2023-09-05T10:09:47Z,151,324
63.4181870,10.4138980,99.7,2023-09-05T10:09:48Z,151,326
63.4182200,10.4138600,99.7,2023-09-05T10:09:49Z,151,328
63.4182450,10.4138180,99.7,2023-09-05T10:09:50Z,151,332
63.4182680,10.4137670,99.7,2023-09-05T10:09:51Z,150,334
63.4182970,10.4137070,99.7,2023-09-05T10:09:52Z,150,332
63.4183130,10.4136500,99.7,2023-09-05T10:09:53Z,150,328
63.4183250,10.4135720,99.7,2023-09-05T10:09:54Z,151,324
63.4183520,10.4134900,99.7,2023-09-05T10:09:55Z,151,320
63.4183870,10.4134320,98.6,2023-09-05T10:09:56Z,152,318
63.4184200,10.4133670,98.6,2023-09-05T10:09:57Z,153,318
63.4184520,10.4133200,98.6,2023-09-05T10:09:58Z,153,314
63.4184730,10.4132870,98.6,2023-09-05T10:09:59Z,154,310
63.4185070,10.4132500,97.7,2023-09-05T10:10:00Z,154,306
63.4185470,10.4132170,97.7,2023-09-05T10:10:01Z,155,302
63.4185800,10.4131930,97.7,2023-09-05T10:10:02Z,155,300
63.4186230,10.4131730,97.7,2023-09-05T10:10:03Z,155,300
63.4186750,10.4131380,96.6,2023-09-05T10:10:04Z,156,300
63.4187070,10.4130920,96.6,2023-09-05T10:10:05Z,156,302
63.4187350,10.4130530,96.6,2023-09-05T10:10:06Z,157,304
63.4187670,10.4130130,96.6,2023-09-05T10:10:07Z,156,304
63.4187930,10.4129670,95.7,2023-09-05T10:10:08Z,156,304
63.4188300,10.4129080,95.7,2023-09-05T10:10:09Z,157,304
63.4188570,10.4128770,95.7,2023-09-05T10:10:10Z,155,302
63.4188920,10.4128270,95.7,2023-09-05T10:10:11Z,155,302
63.4189170,10.4127880,94.6,2023-09-05T10:10:12Z,154,300
63.4189450,10.4127450,94.6,2023-09-05T10:10:13Z,154,296
63.4189830,10.4126830,94.6,2023-09-05T10:10:14Z,155,290
63.4190120,10.4126370,94.6,2023-09-05T10:10:15Z,155,290
63.4190420,10.4125850,94.6,2023-09-05T10:10:16Z,155,288
63.4190600,10.4125370,94.6,2023-09-05T10:10:17Z,155,288
63.4190900,10.4124720,93.7,2023-09-05T10:10:18Z,155,288
63.4191130,10.4124330,93.7,2023-09-05T10:10:19Z,155,290
63.4191420,10.4123880,93.7,2023-09-05T10:10:20Z,155,288
63.4191780,10.4123430,93.7,2023-09-05T10:10:21Z,155,290
63.4192000,10.4123100,92.7,2023-09-05T10:10:22Z,155,290
63.4192280,10.4122650,92.7,2023-09-05T10:10:23Z,155,290
63.4192630,10.4122150,92.7,2023-09-05T10:10:24Z,155,288
63.4192830,10.4121820,92.7,2023-09-05T10:10:25Z,156,290
63.4193100,10.4121420,92.7,2023-09-05T10:10:26Z,155,292
63.4193370,10.4121050,92.7,2023-09-05T10:10:27Z,154,294
63.4193680,10.4120680,91.7,2023-09-05T10:10:28Z,154,294
63.4193970,10.4120380,91.7,2023-09-05T10:10:29Z,154,294
63.4194250,10.4120020,91.7,2023-09-05T10:10:30Z,153,294
63.4194530,10.4119650,91.7,2023-09-05T10:10:31Z,153,294
63.4194830,10.4119270,90.7,2023-09-05T10:10:32Z,152,294
63.4195100,10.4118900,90.7,2023-09-05T10:10:33Z,152,292
63.4195400,10.4118550,90.7,2023-09-05T10:10:34Z,152,290
63.4195750,10.4118200,90.7,2023-09-05T10:10:35Z,151,286
63.4196000,10.4118030,89.6,2023-09-05T10:10:36Z,151,280
63.4196320,10.4117850,89.6,2023-09-05T10:10:37Z,151,278
63.4196630,10.4117700,89.6,2023-09-05T10:10:38Z,151,274
63.4196920,10.4117620,89.6,2023-09-05T10:10:39Z,151,268
63.4197250,10.4117550,88.7,2023-09-05T10:10:40Z,150,268
63.4197600,10.4117330,88.7,2023-09-05T10:10:41Z,150,268
63.4197980,10.4117180,88.7,2023-09-05T10:10:42Z,149,266
63.4198380,10.4117080,88.7,2023-09-05T10:10:43Z,149,266
63.4198750,10.4117080,88.7,2023-09-05T10:10:44Z,149,268
63.4199030,10.4117080,88.7,2023-09-05T10:10:45Z,149,268
63.4199400,10.4117000,88.7,2023-09-05T10:10:46Z,149,270
63.4199700,10.4117000,88.7,2023-09-05T10:10:47Z,149,272
63.4200030,10.4117000,87.6,2023-09-05T10:10:48Z,149,270
63.4200400,10.4117050,87.6,2023-09-05T10:10:49Z,149,274
63.4200800,10.4117130,87.6,2023-09-05T10:10:50Z,149,274
63.4201180,10.4117250,87.6,2023-09-05T10:10:51Z,149,274
63.4201600,10.4117420,86.7,2023-09-05T10:10:52Z,149,276
63.4202000,10.4117600,86.7,2023-09-05T10:10:53Z,149,278
63.4202420,10.4117830,86.7,2023-09-05T10:10:54Z,149,282
63.4202780,10.4118100,86.7,2023-09-05T10:10:55Z,149,284
63.4203170,10.4118330,85.7,2023-09-05T10:10:56Z,149,286
63.4203500,10.4118630,85.7,2023-09-05T10:10:57Z,149,286
63.4203800,10.4118900,85.7,2023-09-05T10:10:58Z,149,288
63.4204180,10.4119100,85.7,2023-09-05T10:10:59Z,149,290
63.4204530,10.4119330,84.7,2023-09-05T10:11:00Z,148,290
63.4204870,10.4119470,84.7,2023-09-05T10:11:01Z,147,292
63.4205180,10.4119520,84.7,2023-09-05T10:11:02Z,147,292
63.4205580,10.4119720,84.7,2023-09-05T10:11:03Z,147,294
63.4205980,10.4119970,83.7,2023-09-05T10:11:04Z,146,294
63.4206330,10.4120080,83.7,2023-09-05T10:11:05Z,145,296
63.4206750,10.4120280,83.7,2023-09-05T10:11:06Z,145,296
63.4207100,10.4120470,83.7,2023-09-05T10:11:07Z,145,294
63.4207430,10.4120550,82.8,2023-09-05T10:11:08Z,145,292
63.4207750,10.4120570,82.8,2023-09-05T10:11:09Z,145,288
63.4208080,10.4120620,81.7,2023-09-05T10:11:10Z,145,282
63.4208480,10.4120800,81.7,2023-09-05T10:11:11Z,146,278
63.4208920,10.4121000,81.7,2023-09-05T10:11:12Z,146,278
63.4209330,10.4121250,81.7,2023-09-05T10:11:13Z,146,278
63.4209620,10.4121450,81.7,2023-09-05T10:11:14Z,146,282
63.4209970,10.4121720,81.7,2023-09-05T10:11:15Z,147,282
63.4210300,10.4121920,80.6,2023-09-05T10:11:16Z,147,282
63.4210670,10.4122130,80.6,2023-09-05T10:11:17Z,147,284
63.4211030,10.4122320,80.6,2023-09-05T10:11:18Z,147,286
63.4211350,10.4122430,80.6,2023-09-05T10:11:19Z,148,284
63.4211830,10.4122620,79.7,2023-09-05T10:11:20Z,150,288
63.4212180,10.4122780,79.7,2023-09-05T10:11:21Z,151,292
63.4212530,10.4122880,79.7,2023-09-05T10:11:22Z,151,294
63.4212870,10.4122950,79.7,2023-09-05T10:11:23Z,151,296
63.4213220,10.4123020,79.7,2023-09-05T10:11:24Z,152,300
63.4213520,10.4123070,79.7,2023-09-05T10:11:25Z,153,300
63.4213850,10.4123080,78.6,2023-09-05T10:11:26Z,153,300
63.4214220,10.4123070,78.6,2023-09-05T10:11:27Z,153,300
63.4214550,10.4123080,78.6,2023-09-05T10:11:28Z,153,298
63.4214920,10.4123230,78.6,2023-09-05T10:11:29Z,153,296
63.4215330,10.4123380,77.7,2023-09-05T10:11:30Z,153,292
63.4215720,10.4123670,77.7,2023-09-05T10:11:31Z,153,288
63.4216100,10.4123850,76.7,2023-09-05T10:11:32Z,153,286
63.4216470,10.4123980,76.7,2023-09-05T10:11:33Z,153,286
63.4216800,10.4124100,76.7,2023-09-05T10:11:34Z,153,284
63.4217230,10.4124200,76.7,2023-09-05T10:11:35Z,153,288
63.4217650,10.4124350,75.7,2023-09-05T10:11:36Z,153,288
63.4218030,10.4124470,75.7,2023-09-05T10:11:37Z,153,288
63.4218400,10.4124580,75.7,2023-09-05T10:11:38Z,153,288
63.4218770,10.4124770,75.7,2023-09-05T10:11:39Z,153,288
63.4219180,10.4125000,75.7,2023-09-05T10:11:40Z,153,288
63.4219470,10.4125200,74.7,2023-09-05T10:11:41Z,153,288
63.4219830,10.4125470,74.7,2023-09-05T10:11:42Z,153,286
63.4220200,10.4125720,74.7,2023-09-05T10:11:43Z,153,286
63.4220630,10.4125980,74.7,2023-09-05T10:11:44Z,153,290
63.4220950,10.4126100,73.6,2023-09-05T10:11:45Z,153,292
63.4221150,10.4126180,73.6,2023-09-05T10:11:46Z,153,290
63.4221420,10.4126220,73.6,2023-09-05T10:11:47Z,154,286
63.4221700,10.4126220,73.6,2023-09-05T10:11:48Z,154,284
63.4222000,10.4126230,73.6,2023-09-05T10:11:49Z,154,276
63.4222330,10.4126370,73.6,2023-09-05T10:11:50Z,154,272
63.4222700,10.4126580,72.7,2023-09-05T10:11:51Z,155,270
63.4223020,10.4126780,72.7,2023-09-05T10:11:52Z,155,268
63.4223480,10.4126930,72.7,2023-09-05T10:11:53Z,155,272
63.4223830,10.4127100,72.7,2023-09-05T10:11:54Z,155,274
63.4224170,10.4127380,71.6,2023-09-05T10:11:55Z,155,274
63.4224430,10.4127720,71.6,2023-09-05T10:11:56Z,155,276
63.4224770,10.4128300,71.6,2023-09-05T10:11:57Z,156,278
63.4225020,10.4128900,71.6,2023-09-05T10:11:58Z,156,282
63.4225250,10.4129570,71.6,2023-09-05T10:11:59Z,156,294
63.4225450,10.4130270,71.6,2023-09-05T10:12:00Z,156,304
63.4225620,10.4130850,71.6,2023-09-05T10:12:01Z,157,318
63.4225870,10.4131720,71.6,2023-09-05T10:12:02Z,157,334
63.4226120,10.4132420,71.6,2023-09-05T10:12:03Z,157,352
63.4226350,10.4133080,71.6,2023-09-05T10:12:04Z,157,372
63.4226580,10.4133720,72.7,2023-09-05T10:12:05Z,157,390
63.4226750,10.4134230,72.7,2023-09-05T10:12:06Z,157,400
63.4226930,10.4134850,72.7,2023-09-05T10:12:07Z,157,406
63.4227130,10.4135430,72.7,2023-09-05T10:12:08Z,157,412
63.4227370,10.4136000,72.7,2023-09-05T10:12:09Z,156,412
63.4227630,10.4136500,72.7,2023-09-05T10:12:10Z,156,414
63.4227880,10.4137000,72.7,2023-09-05T10:12:11Z,155,412
63.4228080,10.4137530,72.7,2023-09-05T10:12:12Z,155,414
63.4228270,10.4138080,73.6,2023-09-05T10:12:13Z,155,410
63.4228450,10.4138650,73.6,2023-09-05T10:12:14Z,155,404
63.4228630,10.4139180,73.6,2023-09-05T10:12:15Z,154,396
63.4228820,10.4139730,73.6,2023-09-05T10:12:16Z,154,392
63.4229030,10.4140350,73.6,2023-09-05T10:12:17Z,154,388
63.4229200,10.4140700,73.6,2023-09-05T10:12:18Z,154,378
63.4229420,10.4141170,73.6,2023-09-05T10:12:19Z,154,370
63.4229630,10.4141680,73.6,2023-09-05T10:12:20Z,153,366
63.4229870,10.4142230,74.7,2023-09-05T10:12:21Z,153,370
63.4230130,10.4142780,74.7,2023-09-05T10:12:22Z,153,380
63.4230380,10.4143300,74.7,2023-09-05T10:12:23Z,153,390
63.4230620,10.4143780,74.7,2023-09-05T10:12:24Z,152,398
63.4230800,10.4144250,74.7,2023-09-05T10:12:25Z,152,402
63.4231000,10.4144720,74.7,2023-09-05T10:12:26Z,152,402
